Pdb	Group1	Group2	IntraclashesGroup1	IntraclashesGroup2	Interaction Energy	StabilityGroup1	StabilityGroup2
./Optimized_ma-bak-cepc-0251_Repair.pdb	A	B	77.532	84.4407	-9.77317	322.186	-67.4696
./Optimized_ma-bak-cepc-0252_Repair.pdb	A	B	13.3368	24.7618	-12.7483	-9.49222	128.675
./Optimized_ma-bak-cepc-0253_Repair.pdb	A	B	111.067	225.745	-44.6232	500.094	997.506
./Optimized_ma-bak-cepc-0254_Repair.pdb	A	B	15.9459	29.3609	-17.1414	-23.6236	84.1581
./Optimized_ma-bak-cepc-0255_Repair.pdb	A	B	27.0564	209.956	-11.7079	102.664	730.435
./Optimized_ma-bak-cepc-0256_Repair.pdb	A	B	23.9323	5.76271	-10.776	108.449	32.8083
./Optimized_ma-bak-cepc-0257_Repair.pdb	A	B	23.9381	7.27975	-2.76989	99.1798	38.7057
./Optimized_ma-bak-cepc-0258_Repair.pdb	A	B	21.1587	14.9158	-2.64288	103.775	12.5061
./Optimized_ma-bak-cepc-0259_Repair.pdb	A	B	27.752	99.0419	-1.50359	108.105	341.478
./Optimized_ma-bak-cepc-0260_Repair.pdb	A	B	79.5665	148.006	-26.0145	72.9945	524.755
./Optimized_ma-bak-cepc-0261_Repair.pdb	A	B	52.898	89.5037	-25.3999	255.06	220.406
./Optimized_ma-bak-cepc-0262_Repair.pdb	A	B	29.7352	28.9722	-18.7707	-106.545	-52.738
./Optimized_ma-bak-cepc-0263_Repair.pdb	A	B	22.9468	30.7039	-17.0256	50.7503	82.2319
./Optimized_ma-bak-cepc-0264_Repair.pdb	A	B	22.7514	27.958	-10.5801	31.7965	54.9486
./Optimized_ma-bak-cepc-0265_Repair.pdb	A	B	77.0497	48.3178	-13.4179	-262.719	203.208
./Optimized_ma-bak-cepc-0266_Repair.pdb	A	B	9.64834	34.7241	-94.0139	82.207	135.579
./Optimized_ma-bak-cepc-0267_Repair.pdb	A	B	8.55709	14.5648	-13.6188	51.4628	83.1726
./Optimized_ma-bak-cepc-0268_Repair.pdb	A	B	8.25862	43.4217	-14.9576	57.5908	266.589
./Optimized_ma-bak-cepc-0269_Repair.pdb	A	B	43.4693	25.6602	-19.0094	173.895	101.336
./Optimized_ma-bak-cepc-0270_Repair.pdb	A	B	70.7887	142.893	-33.8911	-11.963	437.018
./Optimized_ma-bak-cepc-0271_Repair.pdb	A	B	253.942	139.132	-22.4485	730.869	407.529
./Optimized_ma-bak-cepc-0272_Repair.pdb	A	B	22.3507	32.4392	-23.4233	43.4821	103.474
./Optimized_ma-bak-cepc-0273_Repair.pdb	A	B	59.4239	97.0162	-13.9266	256.688	168.773
./Optimized_ma-bak-cepc-0274_Repair.pdb	A	B	48.3866	20.7358	-48.138	165.671	96.9492
./Optimized_ma-bak-cepc-0275_Repair.pdb	A	B	117.317	70.928	-7.06139	465.678	21.8039
./Optimized_ma-bak-cepc-0276_Repair.pdb	A	B	63.2198	65.0506	-10.507	220.93	226.019
./Optimized_ma-bak-cepc-0277_Repair.pdb	A	B	39.084	43.1259	-6.49048	204.606	233.177
./Optimized_ma-bak-cepc-0278_Repair.pdb	A	B	112.076	73.503	-23.3237	409.008	196.234
./Optimized_ma-bak-cepc-0279_Repair.pdb	A	B	109.355	48.1043	-26.6925	404.85	36.8566
./Optimized_ma-bak-cepc-0280_Repair.pdb	A	B	31.6655	5.16278	-70.1592	110.262	-2.75681
./Optimized_ma-bak-cepc-0281_Repair.pdb	A	B	233.498	39.0097	-61.4087	971.181	155.146
./Optimized_ma-bak-cepc-0282_Repair.pdb	A	B	250.891	52.4799	-143.518	1001.1	158.722
./Optimized_ma-bak-cepc-0283_Repair.pdb	A	B	281.132	78.6687	-26.0674	1079.37	226.925
./Optimized_ma-bak-cepc-0284_Repair.pdb	A	B	323.081	147.795	-44.4951	1082.04	575.495
./Optimized_ma-bak-cepc-0285_Repair.pdb	A	B	20.0995	14.5397	-13.1984	33.4504	33.3202
./Optimized_ma-bak-cepc-0286_Repair.pdb	A	B	23.3502	80.8016	-39.7368	-9.61561	109.579
./Optimized_ma-bak-cepc-0287_Repair.pdb	A	B	112.926	85.9789	-29.2571	247.019	219.953
./Optimized_ma-bak-cepc-0288_Repair.pdb	A	B	124.328	59.4034	-14.1459	257.276	144.905
./Optimized_ma-bak-cepc-0289_Repair.pdb	A	B	89.1651	97.977	-32.4615	136.011	483.985
./Optimized_ma-bak-cepc-0290_Repair.pdb	A	B	91.4715	25.678	-15.5532	116.196	113.291
./Optimized_ma-bak-cepc-0291_Repair.pdb	A	B	46.7336	71.8051	-78.9092	225.921	173.362
./Optimized_ma-bak-cepc-0292_Repair.pdb	A	B	29.1081	34.9419	-64.4634	181.837	182.011
./Optimized_ma-bak-cepc-0293_Repair.pdb	A	B	34.5994	8.99555	-7.03573	32.474	16.2334
./Optimized_ma-bak-cepc-0294_Repair.pdb	A	B	62.6882	44.5338	-62.8915	127.405	32.7935
./Optimized_ma-bak-cepc-0295_Repair.pdb	A	B	9.39721	25.9744	-0.190638	72.2786	148.83
./Optimized_ma-bak-cepc-0296_Repair.pdb	A	B	13.0026	61.7667	-1.81681	82.2574	163.208
./Optimized_ma-bak-cepc-0297_Repair.pdb	A	B	22.5976	156.059	-43.4174	90.7429	562.455
./Optimized_ma-bak-cepc-0298_Repair.pdb	A	B	65.0765	157.322	-5.62684	221.778	528.764
./Optimized_ma-bak-cepc-0299_Repair.pdb	A	B	76.7549	35.2237	-27.8079	270.535	176.092
./Optimized_ma-bak-cepc-0300_Repair.pdb	A	B	16.942	79.7836	-9.90763	-65.8405	65.0156
./Optimized_ma-bak-cepc-0301_Repair.pdb	A	B	28.9094	13.8907	-50.278	25.1507	16.1695
./Optimized_ma-bak-cepc-0302_Repair.pdb	A	B	11.8904	111.062	-32.4947	1.62987	-80.6673
./Optimized_ma-bak-cepc-0303_Repair.pdb	A	B	15.7386	65.1891	-79.185	122.236	43.0004
./Optimized_ma-bak-cepc-0304_Repair.pdb	A	B	169.542	14.7744	-97.2929	609.325	61.2418
./Optimized_ma-bak-cepc-0305_Repair.pdb	A	B	29.9454	44.1806	-61.0472	87.9281	77.204
./Optimized_ma-bak-cepc-0306_Repair.pdb	A	B	36.4923	15.3009	-43.6314	71.6141	8.92228
./Optimized_ma-bak-cepc-0307_Repair.pdb	A	B	85.364	69.1126	-269.572	227.418	245.896
./Optimized_ma-bak-cepc-0308_Repair.pdb	A	B	260.528	51.8418	-29.1114	861.132	99.31
./Optimized_ma-bak-cepc-0309_Repair.pdb	A	B	43.3794	54.6421	-11.1908	125.964	26.3117
./Optimized_ma-bak-cepc-0310_Repair.pdb	A	B	24.2282	40.5476	-65.0599	49.5882	188.612
./Optimized_ma-bak-cepc-0311_Repair.pdb	A	B	43.008	62.1223	-24.8517	114.611	-237.142
./Optimized_ma-bak-cepc-0312_Repair.pdb	A	B	28.3727	36.6983	-18.2876	21.7094	89.8231
./Optimized_ma-bak-cepc-0313_Repair.pdb	A	B	27.3666	251.508	-86.5085	50.031	1044.88
./Optimized_ma-bak-cepc-0314_Repair.pdb	A	B	44.9219	17.6857	-16.7551	182.67	68.7652
./Optimized_ma-bak-cepc-0315_Repair.pdb	A	B	18.1694	179.969	-11.9698	42.2352	371.048
./Optimized_ma-bak-cepc-0316_Repair.pdb	A	B	12.1131	25.1172	-16.0135	22.0643	158.354
./Optimized_ma-bak-cepc-0317_Repair.pdb	A	B	11.5164	62.1482	-16.6526	27.0906	179.664
./Optimized_ma-bak-cepc-0318_Repair.pdb	A	B	12.4515	175.291	-32.4644	33.9381	893.761
./Optimized_ma-bak-cepc-0319_Repair.pdb	A	B	16.8351	8.79007	-1.86598	35.7174	-13.1983
./Optimized_ma-bak-cepc-0320_Repair.pdb	A	B	25.2897	13.0889	-31.2563	-4.69271	41.6742
./Optimized_ma-bak-cepc-0321_Repair.pdb	A	B	18.0896	30.1053	-3.02769	-3.03956	87.7127
./Optimized_ma-bak-cepc-0322_Repair.pdb	A	B	24.3264	110.936	-11.8685	-2.89026	419.507
./Optimized_ma-bak-cepc-0323_Repair.pdb	A	B	19.6733	10.0418	-34.363	-19.7898	46.1131
./Optimized_ma-bak-cepc-0324_Repair.pdb	A	B	27.1123	79.7064	-54.3417	92.8458	159.817
./Optimized_ma-bak-cepc-0325_Repair.pdb	A	B	42.3784	116.247	2.24333	139.825	517.103
./Optimized_ma-bak-cepc-0326_Repair.pdb	A	B	35.8421	180.516	-9.42397	146.529	600.98
./Optimized_ma-bak-cepc-0327_Repair.pdb	A	B	13.0819	132.777	-8.01287	44.8971	273.926
./Optimized_ma-bak-cepc-0328_Repair.pdb	A	B	130.301	223.161	-70.5118	364.558	775.731
./Optimized_ma-bak-cepc-0329_Repair.pdb	A	B	6.6688	510.215	-35.4669	32.5509	1770.97
./Optimized_ma-bak-cepc-0330_Repair.pdb	A	B	60.6703	92.0756	-30.8599	24.0928	197.166
./Optimized_ma-bak-cepc-0331_Repair.pdb	A	B	21.8716	174.052	-17.2943	72.0643	486.804
./Optimized_ma-bak-cepc-0333_Repair.pdb	A	B	98.5036	28.0769	-21.9132	219.09	67.2686
./Optimized_ma-bak-cepc-0334_Repair.pdb	A	B	14.0253	86.1672	-18.6081	-5.66248	152.294
./Optimized_ma-bak-cepc-0335_Repair.pdb	A	B	14.5653	7.68682	-21.0473	7.00622	13.343
./Optimized_ma-bak-cepc-0336_Repair.pdb	A	B	79.6079	51.7088	-35.9861	166.66	114.95
./Optimized_ma-bak-cepc-0337_Repair.pdb	A	B	87.5868	274.388	-33.0307	282.484	991.435
./Optimized_ma-bak-cepc-0338_Repair.pdb	A	B	85.9873	88.0459	-23.3735	232.55	334.985
./Optimized_ma-bak-cepc-0339_Repair.pdb	A	B	85.7806	3.3861	-39.5999	235.097	16.7425
./Optimized_ma-bak-cepc-0340_Repair.pdb	A	B	14.0482	25.3983	-22.8035	34.3646	26.5624
./Optimized_ma-bak-cepc-0341_Repair.pdb	A	B	40.119	66.1165	-30.2476	151.01	419.643
./Optimized_ma-bak-cepc-0342_Repair.pdb	A	B	38.9966	24.3543	-46.4385	148.67	154.825
./Optimized_ma-bak-cepc-0343_Repair.pdb	A	B	108.24	23.8839	-149.434	450.359	79.7585
./Optimized_ma-bak-cepc-0344_Repair.pdb	A	B	39.7849	20.2268	-15.5126	122.607	67.8017
./Optimized_ma-bak-cepc-0345_Repair.pdb	A	B	83.7459	78.1543	-40.7554	150.057	218.44
./Optimized_ma-bak-cepc-0346_Repair.pdb	A	B	22.2185	103.774	-17.7396	50.2178	204.633
./Optimized_ma-bak-cepc-0347_Repair.pdb	A	B	22.8102	9.62912	-59.4187	55.9489	-28.6506
./Optimized_ma-bak-cepc-0348_Repair.pdb	A	B	61.9273	77.2332	-35.998	95.7728	300.511
./Optimized_ma-bak-cepc-0349_Repair.pdb	A	B	38.9478	48.2079	-4.50174	159.288	-13.333
./Optimized_ma-bak-cepc-0350_Repair.pdb	A	B	36.9427	19.6509	-6.37409	140.519	129.444
./Optimized_ma-bak-cepc-0351_Repair.pdb	A	B	36.6615	43.1041	-30.4065	151.271	229.882
./Optimized_ma-bak-cepc-0352_Repair.pdb	A	B	31.4625	29.5966	-18.1139	137.97	103.279
./Optimized_ma-bak-cepc-0353_Repair.pdb	A	B	46.401	19.1263	-4.77152	176.532	-2.73334
./Optimized_ma-bak-cepc-0354_Repair.pdb	A	B	31.8893	45.612	-25.7989	129.161	212.593
./Optimized_ma-bak-cepc-0355_Repair.pdb	A	B	66.681	131.703	-30.8172	-43.7474	350.986
./Optimized_ma-bak-cepc-0357_Repair.pdb	A	B	11.4989	32.4018	-54.0143	-2.13056	128.717
./Optimized_ma-bak-cepc-0358_Repair.pdb	A	B	16.2713	30.5116	-4.90656	-7.57949	137.447
./Optimized_ma-bak-cepc-0359_Repair.pdb	A	B	16.1134	290.055	-5.63007	19.8544	759.521
./Optimized_ma-bak-cepc-0360_Repair.pdb	A	B	15.8293	61.0361	-44.3359	11.5826	177.139
./Optimized_ma-bak-cepc-0361_Repair.pdb	A	B	69.1291	28.4393	-20.9368	302.935	116.78
./Optimized_ma-bak-cepc-0362_Repair.pdb	A	B	355.796	35.1371	-66.4676	1117.52	53.3668
./Optimized_ma-bak-cepc-0363_Repair.pdb	A	B	16.7572	21.3257	-35.644	130.473	106.488
./Optimized_ma-bak-cepc-0364_Repair.pdb	A	B	28.3513	140.584	-18.8884	146.634	776.807
./Optimized_ma-bak-cepc-0365_Repair.pdb	A	B	36.4185	119.918	-13.854	-2.14361	97.8082
./Optimized_ma-bak-cepc-0366_Repair.pdb	A	B	38.9067	71.6051	-4.88534	33.0622	316.185
./Optimized_ma-bak-cepc-0367_Repair.pdb	A	B	4.81352	59.651	-50.6495	21.6371	39.18
./Optimized_ma-bak-cepc-0368_Repair.pdb	A	B	10.0218	35.5484	-15.4274	-16.1165	156.316
./Optimized_ma-bak-cepc-0369_Repair.pdb	A	B	18.8755	128.975	-56.4805	-0.953835	185.121
./Optimized_ma-bak-cepc-0370_Repair.pdb	A	B	42.2131	100.177	-38.537	53.7008	432.517
./Optimized_ma-bak-cepc-0371_Repair.pdb	A	B	66.26	70.7427	-21.7722	136.935	104.302
./Optimized_ma-bak-cepc-0372_Repair.pdb	A	B	55.1879	76.2525	-0.556029	137.484	163.995
./Optimized_ma-bak-cepc-0373_Repair.pdb	A	B	35.4222	59.011	-68.4413	37.7418	191.744
./Optimized_ma-bak-cepc-0374_Repair.pdb	A	B	18.1842	4.54872	-44.4398	-9.96546	32.319
./Optimized_ma-bak-cepc-0375_Repair.pdb	A	B	17.458	89.1913	-3.42159	18.7586	461.189
./Optimized_ma-bak-cepc-0376_Repair.pdb	A	B	14.9456	23.9545	-49.4182	19.5699	52.7729
./Optimized_ma-bak-cepc-0377_Repair.pdb	A	B	129.624	89.5857	-63.0993	284.996	223.609
./Optimized_ma-bak-cepc-0378_Repair.pdb	A	B	44.7137	60.3044	-11.8446	109.751	-23.0818
./Optimized_ma-bak-cepc-0379_Repair.pdb	A	B	48.6833	17.2122	-43.6862	137.309	-102.375
./Optimized_ma-bak-cepc-0380_Repair.pdb	A	B	53.9937	12.888	-27.7751	125.483	19.7759
./Optimized_ma-bak-cepc-0381_Repair.pdb	A	B	142.471	236.723	31.3504	644.55	861.886
./Optimized_ma-bak-cepc-0382_Repair.pdb	A	B	102.103	28.4408	-15.0401	564.652	204.274
./Optimized_ma-bak-cepc-0383_Repair.pdb	A	B	105.822	41.0568	-67.3069	563.466	128.337
./Optimized_ma-bak-cepc-0384_Repair.pdb	A	B	27.9056	115.578	-24.8557	60.1631	333.504
./Optimized_ma-bak-cepc-0385_Repair.pdb	A	B	27.7084	164.248	-5.0089	-31.7677	604.906
./Optimized_ma-bak-cepc-0386_Repair.pdb	A	B	101.821	78.6128	-27.1327	515.918	328.079
./Optimized_ma-bak-cepc-0387_Repair.pdb	A	B	95.5161	72.3735	-13.62	103.836	234.43
./Optimized_ma-bak-cepc-0388_Repair.pdb	A	B	191.86	96.3264	-39.4792	669.095	425.312
./Optimized_ma-bak-cepc-0389_Repair.pdb	A	B	61.8444	168.595	-58.1506	49.8133	772.855
./Optimized_ma-bak-cepc-0390_Repair.pdb	A	B	65.5274	15.6064	-60.0728	106.997	26.533
./Optimized_ma-bak-cepc-0391_Repair.pdb	A	B	33.0218	38.1398	-29.6413	114.539	85.5139
./Optimized_ma-bak-cepc-0392_Repair.pdb	A	B	49.9703	99.2176	-57.4433	230.519	154.262
./Optimized_ma-bak-cepc-0393_Repair.pdb	A	B	63.4174	122.703	-96.2289	314.962	699.549
./Optimized_ma-bak-cepc-0394_Repair.pdb	A	B	53.2723	14.1583	-10.46	306.324	67.9699
./Optimized_ma-bak-cepc-0395_Repair.pdb	A	B	25.9661	79.9395	-16.0245	140.194	330.218
./Optimized_ma-bak-cepc-0396_Repair.pdb	A	B	46.8074	21.6897	-77.8633	210.507	106.366
./Optimized_ma-bak-cepc-0397_Repair.pdb	A	B	104.041	194.235	-54.1334	443.818	675.508
./Optimized_ma-bak-cepc-0398_Repair.pdb	A	B	100.159	108.843	-12.9778	462.278	477.957
./Optimized_ma-bak-cepc-0399_Repair.pdb	A	B	82.9468	102.709	-81.6482	212.17	285.738
./Optimized_ma-bak-cepc-0400_Repair.pdb	A	B	17.1358	19.4013	-13.6941	5.02354	33.0629
./Optimized_ma-bak-cepc-0401_Repair.pdb	A	B	21.4337	47.8639	-15.4813	28.1975	139.066
./Optimized_ma-bak-cepc-0402_Repair.pdb	A	B	15.5132	37.0496	-56.8617	15.0103	84.376
./Optimized_ma-bak-cepc-0403_Repair.pdb	A	B	26.4136	123.796	-4.6304	56.1888	231.764
./Optimized_ma-bak-cepc-0404_Repair.pdb	A	B	40.9859	132.337	-46.6217	150.82	584.999
./Optimized_ma-bak-cepc-0405_Repair.pdb	A	B	41.4092	2.23201	-24.2014	170.493	-2.45273
./Optimized_ma-bak-cepc-0406_Repair.pdb	A	B	44.7511	26.558	-42.5511	158.716	101.187
./Optimized_ma-bak-cepc-0407_Repair.pdb	A	B	30.1328	45.3735	-1.35385	96.1241	139.14
./Optimized_ma-bak-cepc-0408_Repair.pdb	A	B	39.6525	72.6883	-7.64376	142.109	342.111
./Optimized_ma-bak-cepc-0409_Repair.pdb	A	B	36.7448	20.3645	-45.2137	159.343	137.01
./Optimized_ma-bak-cepc-0410_Repair.pdb	A	B	23.8604	32.4762	-13.3749	118.961	143.199
./Optimized_ma-bak-cepc-0411_Repair.pdb	A	B	34.2162	50.8114	-19.934	141.772	330.628
./Optimized_ma-bak-cepc-0412_Repair.pdb	A	B	25.1374	39.1402	0.127502	98.9194	151.155
./Optimized_ma-bak-cepc-0413_Repair.pdb	A	B	34.4558	46.9013	-16.2288	122.238	57.2322
./Optimized_ma-bak-cepc-0414_Repair.pdb	A	B	54.2635	6.63329	-10.0873	166.45	-15.9626
./Optimized_ma-bak-cepc-0415_Repair.pdb	A	B	41.6319	70.0364	-27.5039	125.924	220.057
./Optimized_ma-bak-cepc-0416_Repair.pdb	A	B	7.90124	41.2428	-15.6266	147.404	203.337
./Optimized_ma-bak-cepc-0417_Repair.pdb	A	B	22.1138	55.3099	-31.4878	144.768	77.3781
./Optimized_ma-bak-cepc-0418_Repair.pdb	A	B	36.3638	18.8585	-66.1578	166.485	123.139
./Optimized_ma-bak-cepc-0419_Repair.pdb	A	B	33.0168	66.7686	-20.6108	140.722	359.215
./Optimized_ma-bak-cepc-0420_Repair.pdb	A	B	34.8916	52.6659	-14.4418	165.683	60.4955
./Optimized_ma-bak-cepc-0421_Repair.pdb	A	B	52.4788	15.7458	-6.08714	325.163	122.01
./Optimized_ma-bak-cepc-0422_Repair.pdb	A	B	24.138	12.5391	-26.2848	99.6023	73.1133
./Optimized_ma-bak-cepc-0423_Repair.pdb	A	B	21.8855	53.686	-23.3741	119.088	207.757
./Optimized_ma-bak-cepc-0424_Repair.pdb	A	B	20.4908	20.4766	-28.2985	93.3072	81.8141
./Optimized_ma-bak-cepc-0425_Repair.pdb	A	B	26.1289	16.9673	-20.4873	103.083	183.901
./Optimized_ma-bak-cepc-0426_Repair.pdb	A	B	20.6968	70.426	-20.6243	91.543	231.434
./Optimized_ma-bak-cepc-0427_Repair.pdb	A	B	17.0959	48.1844	-11.373	101.48	232.428
./Optimized_ma-bak-cepc-0428_Repair.pdb	A	B	7.22892	1.81726	-15.7993	52.0405	23.9743
./Optimized_ma-bak-cepc-0429_Repair.pdb	A	B	40.0837	70.0823	-35.7878	154.358	210.126
./Optimized_ma-bak-cepc-0430_Repair.pdb	A	B	37.3642	7.51132	0.049584	143.956	30.7726
./Optimized_ma-bak-cepc-0431_Repair.pdb	A	B	43.0248	71.2249	-12.9369	163.17	139.9
./Optimized_ma-bak-cepc-0432_Repair.pdb	A	B	55.9113	51.8305	-15.8312	172.589	233.897
./Optimized_ma-bak-cepc-0433_Repair.pdb	A	B	123.643	51.4523	-10.7941	272.199	69.8855
./Optimized_ma-bak-cepc-0434_Repair.pdb	A	B	223.066	40.9494	-64.9818	920.649	203.157
./Optimized_ma-bak-cepc-0435_Repair.pdb	A	B	259.393	348.74	-32.5348	1055.04	1218.48
./Optimized_ma-bak-cepc-0436_Repair.pdb	A	B	19.7388	71.5616	-21.2861	-9.85978	15.1295
./Optimized_ma-bak-cepc-0437_Repair.pdb	A	B	15.2053	103.849	-19.2379	-22.6753	385.381
./Optimized_ma-bak-cepc-0438_Repair.pdb	A	B	9.13861	9.35617	-31.1554	12.9361	39.4198
./Optimized_ma-bak-cepc-0439_Repair.pdb	A	B	165.468	325.277	-20.0159	607.296	1049.15
./Optimized_ma-bak-cepc-0440_Repair.pdb	A	B	72.3589	56.5292	-36.2645	184.759	240.437
./Optimized_ma-bak-cepc-0441_Repair.pdb	A	B	29.4815	26.3083	-40.3087	12.3382	14.2756
./Optimized_ma-bak-cepc-0442_Repair.pdb	A	B	25.1628	55.8918	-25.0581	27.1964	249.741
./Optimized_ma-bak-cepc-0443_Repair.pdb	A	B	115.339	166.306	-21.5764	531.761	622.112
./Optimized_ma-bak-cepc-0444_Repair.pdb	A	B	138.293	63.8591	-14.9156	599.762	252.031
./Optimized_ma-bak-cepc-0445_Repair.pdb	A	B	211.125	229.263	-19.7642	905.615	746.191
./Optimized_ma-bak-cepc-0446_Repair.pdb	A	B	366.539	114.82	-55.4389	1573.31	314.38
./Optimized_ma-bak-cepc-0447_Repair.pdb	A	B	149.764	56.7042	-29.4342	500.672	113.54
./Optimized_ma-bak-cepc-0448_Repair.pdb	A	B	15.4988	113.074	-18.4661	68.7828	241.337
./Optimized_ma-bak-cepc-0449_Repair.pdb	A	B	23.5586	22.3827	-22.6556	125.561	88.037
./Optimized_ma-bak-cepc-0450_Repair.pdb	A	B	16.5666	38.0731	-25.1849	109.568	63.9424
./Optimized_ma-bak-cepc-0451_Repair.pdb	A	B	43.8598	78.8832	-9.09792	96.1337	233.371
./Optimized_ma-bak-cepc-0452_Repair.pdb	A	B	57.106	70.9425	-31.2591	218.188	-76.3274
./Optimized_ma-bak-cepc-0453_Repair.pdb	A	B	27.3582	148.505	-79.2626	160.508	537.398
./Optimized_ma-bak-cepc-0454_Repair.pdb	A	B	23.7236	153.444	-26.7283	11.4627	494.409
./Optimized_ma-bak-cepc-0455_Repair.pdb	A	B	115.054	18.3488	-38.107	402.365	83.3936
./Optimized_ma-bak-cepc-0456_Repair.pdb	A	B	71.3385	32.3014	-7.89358	248.818	36.4755
./Optimized_ma-bak-cepc-0457_Repair.pdb	A	B	84.2625	255.036	-0.133529	418.312	790.472
./Optimized_ma-bak-cepc-0458_Repair.pdb	A	B	119.104	93.9184	-56.4875	392.328	590.024
./Optimized_ma-bak-cepc-0460_Repair.pdb	A	B	27.6636	116.501	-31.5282	64.4593	230.902
./Optimized_ma-bak-cepc-0461_Repair.pdb	A	B	73.9838	20.2104	-36.5112	166.108	89.1996
./Optimized_ma-bak-cepc-0462_Repair.pdb	A	B	41.3341	43.9596	-26.7322	116.574	221.634
./Optimized_ma-bak-cepc-0463_Repair.pdb	A	B	72.2959	15.7444	-15.5311	311.389	55.3873
./Optimized_ma-bak-cepc-0464_Repair.pdb	A	B	128.299	78.6751	-3.08879	628.175	255.598
./Optimized_ma-bak-cepc-0465_Repair.pdb	A	B	79.1807	112.602	-25.4256	323.126	454.233
./Optimized_ma-bak-cepc-0466_Repair.pdb	A	B	208.225	108.081	-94.7927	788.114	581.039
./Optimized_ma-bak-cepc-0467_Repair.pdb	A	B	20.8695	61.2639	-3.71623	35.9865	140.329
./Optimized_ma-bak-cepc-0468_Repair.pdb	A	B	25.4262	27.5959	-8.73041	22.8524	67.6315
./Optimized_ma-bak-cepc-0469_Repair.pdb	A	B	23.0359	25.1674	-11.4245	11.4839	40.6418
./Optimized_ma-bak-cepc-0470_Repair.pdb	A	B	6.50687	125.057	-5.58897	-6.08657	119.622
./Optimized_ma-bak-cepc-0472_Repair.pdb	A	B	11.0083	6.80904	-17.226	46.6586	53.4633
./Optimized_ma-bak-cepc-0473_Repair.pdb	A	B	72.4018	107.377	-62.8731	244.054	74.4218
./Optimized_ma-bak-cepc-0474_Repair.pdb	A	B	86.2464	5.04173	-26.6166	279.904	-3.39453
./Optimized_ma-bak-cepc-0475_Repair.pdb	A	B	82.431	168.883	-24.7341	334.609	592.129
./Optimized_ma-bak-cepc-0476_Repair.pdb	A	B	97.5183	41.6649	-58.5079	350.656	199.004
./Optimized_ma-bak-cepc-0477_Repair.pdb	A	B	62.5399	9.58424	-30.2021	127.635	19.39
./Optimized_ma-bak-cepc-0478_Repair.pdb	A	B	38.1012	11.7194	-12.7689	78.3059	15.9896
./Optimized_ma-bak-cepc-0479_Repair.pdb	A	B	39.5093	35.8439	-35.988	74.9083	78.9024
./Optimized_ma-bak-cepc-0480_Repair.pdb	A	B	66.9602	27.9571	-27.432	220.899	5.35522
./Optimized_ma-bak-cepc-0481_Repair.pdb	A	B	60.6205	28.1497	-29.7207	206.04	-5.04267
./Optimized_ma-bak-cepc-0482_Repair.pdb	A	B	75.115	136.318	-94.5189	218.245	458.03
./Optimized_ma-bak-cepc-0483_Repair.pdb	A	B	56.3301	131.973	-12.5385	185.377	460.88
./Optimized_ma-bak-cepc-0484_Repair.pdb	A	B	41.899	94.3838	-16.6002	192.972	310.352
./Optimized_ma-bak-cepc-0485_Repair.pdb	A	B	106.152	210.16	-69.3312	311.855	991.37
./Optimized_ma-bak-cepc-0486_Repair.pdb	A	B	182.947	273.816	-17.0418	660.986	887.317
./Optimized_ma-bak-cepc-0487_Repair.pdb	A	B	347.718	17.6253	-73.5537	1372.14	67.6193
./Optimized_ma-bak-cepc-0488_Repair.pdb	A	B	16.1572	356.165	-51.844	58.0284	1452.78
./Optimized_ma-bak-cepc-0489_Repair.pdb	A	B	40.2511	58.4556	-16.1047	160.865	23.8025
./Optimized_ma-bak-cepc-0490_Repair.pdb	A	B	23.7454	91.3452	-49.0985	132.196	-227.033
./Optimized_ma-bak-cepc-0491_Repair.pdb	A	B	34.6326	154.856	-2.56028	40.4778	716.088
./Optimized_ma-bak-cepc-0492_Repair.pdb	A	B	11.2927	13.6963	-22.1241	23.9711	2.61595
./Optimized_ma-bak-cepc-0493_Repair.pdb	A	B	130.563	52.9344	-32.0575	137.066	68.5429
./Optimized_ma-bak-cepc-0494_Repair.pdb	A	B	33.5971	113.67	-25.1019	120.456	387.484
./Optimized_ma-bak-cepc-0495_Repair.pdb	A	B	33.5544	28.7871	-43.9321	152.642	160.76
./Optimized_ma-bak-cepc-0496_Repair.pdb	A	B	112.08	75.0414	-8.86619	364.779	190.892
./Optimized_ma-bak-cepc-0497_Repair.pdb	A	B	42.6781	36.863	-7.96101	80.5387	-64.0157
./Optimized_ma-bak-cepc-0498_Repair.pdb	A	B	50.2155	46.9121	-8.98021	105.284	156.407
./Optimized_ma-bak-cepc-0499_Repair.pdb	A	B	112.176	23.2053	-35.5694	198.915	30.1178
./Optimized_ma-bak-cepc-0500_Repair.pdb	A	B	48.0606	69.9696	-35.6751	106.182	221.409
./Optimized_ma-bak-cepc-0501_Repair.pdb	A	B	10.1324	60.8217	-13.4138	32.4392	60.2232
./Optimized_ma-bak-cepc-0502_Repair.pdb	A	B	29.3594	245.29	-35.608	42.23	673.931
./Optimized_ma-bak-cepc-0503_Repair.pdb	A	B	109.554	26.766	-31.5965	408.958	12.4108
./Optimized_ma-bak-cepc-0504_Repair.pdb	A	B	27.0353	11.889	-34.4353	41.2456	-0.654101
./Optimized_ma-bak-cepc-0505_Repair.pdb	A	B	693.688	165.095	-22.1758	2488.66	507.505
./Optimized_ma-bak-cepc-0506_Repair.pdb	A	B	30.4694	437.85	-53.1825	153.378	1194.81
